Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (7) Q4 (10)
661|dafksjdfskdjfasdf|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
662|humachine|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
663|randjanas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
664|inferno1290|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
665|riteshpradhan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
666|qiannan123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
667|wendyimayday|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
668|sahil18|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
669|Donglai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
670|johnny19|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
671|hnu025|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
672|ramya9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
673|wzypangpang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
674|ss86kid|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
675|papaxia7|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
676|Nikhileet|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
677|Abacn|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
678|cod3r2019|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
679|happyFTF|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
680|sillyhzq|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
681|crysty|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
682|annapurna_|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
683|zhang22|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
684|yfzhm0370|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
685|produte|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
686|myanonymos|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
687|huqingnie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
688|lazyProgrammer01|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
689|gokaka|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
690|sachinsinghsindhu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
691|beetlecamera|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
692|yoyow110w|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
693|codingeek|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
694|yakamoz|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
695|BryanBo-Cao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
696|Bassama|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
697|pvsmpraveen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
698|kpman|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
699|cizhen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
700|pkgub|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
701|geek_geek|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
702|jackymayo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
703|yczhou15|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
704|roc571|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
705|rsumbaly|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
706|sureshrmdec|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
707|immortalCockroach|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
708|exp90|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
709|viki627|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
710|debajyoti32|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
711|usengul|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
712|aayushshah15|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
713|mcgray|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
714|jonajourney|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
715|dmc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
716|aweimeow|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
717|Sidhika5|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
718|terrymyy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
719|ZaibinZhang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
720|wangq|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
721|nvaraschin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
722|arvi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
723|Mxxx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
724|dada2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
725|siddharth42|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
726|z3507|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
727|ZhassanB|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
728|ycymio|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
729|amitsingh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
730|davidshub|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
731|crecabar_cl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
732|zjhe|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
733|Nikhilbagde|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
734|yash35|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
735|ALLEN1231|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
736|lguodongustc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
737|jguo11|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
738|deadman069|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
739|withHypnos|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
740|NaoJoeMiao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
741|melon123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
742|magicfine|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
743|gaihao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
744|asish2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
745|MrHe|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
746|fengyuchen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
747|ahmed107|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
748|qian48|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
749|wangxlsb|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
750|jayant9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
751|Tanker|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
752|Alice07|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
753|NoobCoder10|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
754|littlecoderva2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
755|shadow9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
756|vigjadel|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
757|lekha2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
758|ericmordezki|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
759|arbork2010|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
760|canhunan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
761|piy9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
762|chase1st|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
763|bigskybaby|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
764|xuyongjie1128|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
765|chethanrao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
766|hell0123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
767|walker_liu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
768|Suzy1993|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
769|billaraw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
770|jmcwh2007|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
771|xiaoxiaff|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
772|stormlin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
773|xuyuehuatony|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
774|sueye1990|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
775|vasudevkarthik|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
776|babyLiyuan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
777|Jiminwen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
778|Waxc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
779|Graolace|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
780|_fenghao_|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
781|sb90|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
782|jck|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
783|Whentao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
784|5bingstar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
785|Fnaf|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
786|kat214cat|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
787|adityamaru|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
788|ning28|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
789|pupupupu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
790|neerajdaswani|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
791|gkleiman|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
792|satyam.iit|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
793|cluebox|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
794|adis|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
795|rudhir|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
796|pacharas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
797|honda000|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
798|santbiji|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
799|C8OK|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
800|pooja_kanchan@hotmail.com|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
801|BoJack_W|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
802|joeglancith|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
803|sujith2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
804|mandar4|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
805|nitishcgupta|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
806|ankit_impression@yahoo.com|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
807|vishal79|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
808|bhagyasri7|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
809|vivek_bhansali|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
810|prisar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
811|buddhika|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
812|plantor|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
813|rahul065|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
814|harbeersamra|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
815|fairwellTim|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
816|revanthc97|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
817|yixin.wang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
818|arvindanekal|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
819|njyuanwx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
820|tanghaomo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
821|metalsolid1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
822|vengatesh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
823|Anessence|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
824|mladia163|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
825|LCMaster|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
826|sanjeev_k|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
827|Benlegend|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
828|ghudeihed|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
829|LiWenChen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
830|buyijie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
831|LeetMW|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
832|kophy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
833|rayKansa|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
834|duanzan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
835|tirril29|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
836|durga_malleswari|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
837|kittychen01|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
838|0900904A|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
839|liyuanshuo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
840|aghanta|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
841|marslife8|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
842|qwerty1209|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
843|iamwzt|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
844|rahul_rgc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
845|harish610|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
846|tangsijian1991|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
847|talole|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
848|dklimkin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
849|saramahdy94|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
850|geek2016|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
851|lifecrazy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
852|akshayspeaks|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
853|charosez|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
854|shankarm|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
855|parfois88|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
856|ankankr|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
857|alpozkan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
858|burningcl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
859|lanlvyijing|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
860|liuerbaozi2260|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
861|kyle564448|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
862|adi1992|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
863|yiluxiangnan123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
864|animeshramesh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
865|leakey|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
866|ajinkya27|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
867|zm5dy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
868|tejas16|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
869|anwesha09|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
870|fishercoder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
871|sudhagar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
872|chnsht|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
873|grantchan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
874|codeumesh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
875|mondrita|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
876|LionKing|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
877|Medi_|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
878|nathanchiu34|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
879|cilik|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
880|vladimirt221|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
881|zijwang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
882|srinivasa.srikanth@gmail.com|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
883|olucafont6|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
884|duder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
885|kyua|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
886|7sqr|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
887|dlxm455|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
888|sxk4251|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
889|codetang1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
890|radhamohan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
891|shaeli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
892|LJerRRy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
893|vikasopensource|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
894|narendrakumar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
895|AnZhigang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
896|deuri|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
897|saisandeepvaddi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
898|xfangxultimate|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
899|bcd_dbc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
900|yqdu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
901|vikasnp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
902|Sykes|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
903|chenling001|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
904|davidjohn|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
905|krishnacs|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
906|citysurrounded|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
907|weiyang4|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
908|Jupitron|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
909|code__monkey|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
910|congoiwaer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
911|Vamshiml|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
912|liuhaitao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
913|yangyx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
914|wzx520zm|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
915|Ranbir-Sinha|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
916|SteamyBK|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
917|ravipp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
918|psingman|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
919|iband|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
920|Pratted|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
921|qxiaok|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
922|Obarros|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
923|bears1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
924|watanuo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
925|mohamedmaalej|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
926|wfnian|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
927|arnolds|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
928|denisli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
929|dongchen9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
930|qichengu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
931|yashx1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
932|starry_tales|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
933|cp1d|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
934|laymen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
935|pinux10|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
936|pxk5958|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
937|ahimawan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
938|ethanxlch13|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
939|lizhimmm|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
940|G513|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
941|ren5885b|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
942|caizkun|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
943|talenx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
944|clchenliang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
945|johannampgo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
946|cassie_wonderland|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
947|jackandjac|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
948|chokobo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
949|Hjlxc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
950|rojo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
951|akhil2906|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
952|AdvSoul|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
953|lucky1801|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
954|nikkisie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
955|colorfulneo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
956|Skyfacon|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
957|leetcodeftw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
958|jchen174|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
959|karanreddy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
960|llawwaii2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
961|Pushkr|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
962|jaklurp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
963|yashvardhan90|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
964|ClamRen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
965|smenezes|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
966|kevinphilip|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
967|yash5mx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
968|aswan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
969|vishnutm8|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
970|GAME_AI_Programmer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
971|arunsrivatsa3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
972|oleg.smirnov|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
973|belagodu@usc.edu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
974|RenaultAI|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
975|tamn|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
976|babenkov|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
977|Sreejakrishnan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
978|lidongze91|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
979|littlefoot|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
980|basic60|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
981|simplc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
982|Basappa|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
983|alaraje|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
984|siegetank70|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
985|silambarasanm|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
986|huyqut|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
987|chentsulin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
988|kweezy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
989|pranay_29kot|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
990|hhhhhhhyang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
991|lakhani|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
992|ccpooh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
993|ravuru|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
994|hhj1221|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
995|potian|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
996|Nengp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
997|GalaApple|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
998|arun1595|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
999|Thakugan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
